Country code,Country name,Year,BX.KLT.DINV.WD.GD.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.KT,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD.KD,EN.URB.MCTY.TL.ZS,NY.GDP.MKTP.CD,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,SP.URB.TOTL,GDP_per_capita,EN.ATM.CO2E.KT_lag1,EN.ATM.CO2E.KT_lag2,EN.ATM.CO2E.KT_lag3,EN.ATM.CO2E.KT_ma3,EN.ATM.CO2E.KT_ma5,EN.ATM.CO2E.KT_growth_rate,NY.GDP.MKTP.CD_growth_rate,SP.POP.TOTL_growth_rate
AGO,Angola,1994,4.1950181977579,260.830190038975,541.553066688467,3890.687,0.331320808382214,159.575256295082,16.0659407849469,4059577145.36303,3.21217023653504,11742960.0,6.50366698870625,5004849.552,345.7030548825024,5801.194,4418.735,4367.397,4703.538666666666,4581.5498,-0.329329962073325,-0.23195529236123902,0.03264317277463902
AGO,Angola,1995,9.37441690459021,237.623933920932,528.386164349669,11012.001,0.909698924544645,409.10654312834697,16.1344242780215,5039534776.4902,3.03733523614654,12105105.0,6.22393596092553,5326246.2,416.31483382343237,3890.687,5801.194,4418.735,6901.294000000001,5898.0028,1.830348727615457,0.24139401618380552,0.030839328414641543
AGO,Angola,1996,2.39899396705538,221.197556721755,531.680254723364,10491.287,0.84248925435999,350.504956641141,16.237409884182,7526446605.51712,2.83122100089637,12452725.0,5.07850658610223,5603726.25,604.4015751987714,11012.001,3890.687,5801.194,8464.658333333333,7122.780799999999,-0.04728604728604724,0.493480438041334,0.028716809973973856
AGO,Angola,1997,5.36335988720076,210.613712999736,531.736161548602,7381.671,0.577043014446965,228.559162648048,16.8164879997142,7675412589.45525,2.68990281015527,12792237.0,4.8877934820328,5884429.02,600.0055025133797,10491.287,11012.001,3890.687,9628.319666666668,7715.368,-0.2963998601887452,0.0197923391669228,0.027264072723038435
AGO,Angola,1998,17.2837359195065,197.782663612577,519.274348629747,7308.331,0.556263022552826,211.87101300112,17.4213414023846,6445192203.74553,2.66904622001228,13138265.0,4.81966674210864,6174984.55,490.566463969598,7381.671,10491.287,11012.001,8393.762999999999,8016.7954,-0.009935419771485376,-0.16028068476733603,0.027049842807008728
AGO,Angola,1999,40.1570869489255,201.808972556292,531.897946760463,9156.499,0.677678138929029,257.119866271484,18.0240127446282,6154480286.73835,2.801776072338,13511575.0,4.90711699212122,6485556.0,455.4968822463961,7308.331,7381.671,10491.287,7948.833666666666,9069.9578,0.2528850978424486,-0.045105236246986924,0.02841394963490229
AGO,Angola,2000,9.62430322660176,202.509044252484,533.443417033279,9541.534,0.685141350156283,260.097539059797,18.6077738977694,9129180360.52186,3.02376551056242,13926373.0,5.08569423083599,6823922.77,655.5318000258833,9156.499,7308.331,7381.671,8668.788,8775.8644,0.04205046055266326,0.4833389555562282,0.030699455836939782
AGO,Angola,2001,24.0092259074592,206.284244330423,542.4698802717,9732.218,0.676400678220358,257.213917022246,19.1613166971592,8936023211.53323,3.2627103672518,14388244.0,5.28298109900375,7194122.0,621.0641973776112,9541.534,9156.499,7308.331,9476.750333333333,8624.050599999999,0.019984627209838735,-0.021158213701628403,0.033165203890488826
AGO,Angola,2002,14.6267604702806,188.820180669152,549.321868464362,12665.818,0.850598711632685,292.379043376555,19.6998295688908,11431738445.4161,3.43101953683354,14890474.0,5.41128226645153,7594141.74,767.7215947199599,9732.218,9541.534,9156.499,10646.523333333333,9680.88,0.3014318010550112,0.27928701333964634,0.03490557986089193
AGO,Angola,2003,25.1120264019576,195.884892215494,568.512866746654,9064.824,0.587863651636066,202.552333946477,20.240723328225,13956268299.1078,3.49399919957874,15419943.0,5.4358077852889,8018370.36,905.0791108052604,12665.818,9732.218,9541.534,10487.62,10032.1786,-0.28430804863925874,0.22083516568768125,0.03555756519235054
AGO,Angola,2004,7.32852477172699,191.53640037853,597.237843616716,18793.375,1.17771719308712,377.69828928084297,20.8122909285062,19775218957.9962,3.42647598563257,15957460.0,5.33129548270202,8457453.8,1239.2460302577101,9064.824,12665.818,9732.218,13508.005666666666,11959.5538,1.0732200647249188,0.4169417307103789,0.03485855946419525
AGO,Angola,2005,-4.25640309512017,151.650655985503,551.955631568424,19156.408,1.16176745726748,319.197390008659,21.4283855906303,30632364953.7518,3.27683340077213,16489021.0,5.14604670198738,8904071.34,1857.743097892337,18793.375,9064.824,12665.818,15671.535666666668,13882.528600000001,0.019317073170731724,0.5490278524256473,0.03331112846280049
AGO,Angola,2006,-0.0835078708700572,138.930107460174,581.149517888093,22266.024,1.30896795518685,312.92301392058096,22.1008295765065,45163239832.4302,3.11281574367946,17010366.0,4.76574593880052,9338690.934,2655.042215577854,19156.408,18793.375,9064.824,20071.935666666668,16389.2898,0.1623277182235836,0.47436346820158537,0.03161770489588189
AGO,Angola,2007,-1.47778095991615,121.605309175941,605.808197911062,25151.953,1.43517411076185,288.085886031741,22.824058406309,60451594399.3951,2.98264512823703,17525367.0,4.60869721541505,9779154.786,3449.3768033157367,22266.024,19156.408,18793.375,22191.46166666667,18886.5168,0.12961133069828712,0.3385132382816092,0.030275715407887205
AGO,Angola,2008,1.99453632534964,114.491899369617,630.636694917453,24370.882,1.35108829355686,245.289667081024,23.5713409783942,84178512502.4322,2.88292737413435,18037964.0,4.48296150877847,10227525.588,4666.741351874979,25151.953,22266.024,19156.408,23929.61966666667,21947.7284,-0.03105408951742239,0.39249449644415857,0.029248859667246885
AGO,Angola,2009,2.92119982672433,116.923619722302,641.107047840986,24370.882,1.35108829355686,245.289667081024,24.3096849574902,75492890278.338,2.82668443288554,18555115.0,4.40152012969945,10687746.24,4068.575715016479,24370.882,25151.953,22266.024,24631.239,23063.2298,0.0,-0.10318098961232236,0.02867014259480727
AGO,Angola,2010,11.7804627333677,116.923619722302,641.107047840986,24370.882,1.35108829355686,245.289667081024,25.0097264886244,84390572976.7371,2.79953783593876,19081912.0,4.3499564895353,11162918.52,4422.542823629891,24370.882,24370.882,25151.953,24370.882,24106.124600000003,0.0,0.11786120077789919,0.02839093155714756
AGO,Angola,2011,11.7804627333677,116.923619722302,641.107047840986,24370.882,1.35108829355686,245.289667081024,25.0097264886244,84390572976.7371,2.79953783593876,19081912.0,4.3499564895353,11162918.52,4422.542823629891,24370.882,24370.882,24370.882,24370.882,24527.096200000004,0.0,0.0,0.0
ARE,United Arab Emirates,1994,0.163217109830254,249.831585820271,11635.3088697615,73130.981,32.7503967791919,703.211548156894,27.3043645711113,38268046815.0419,5.11174768414021,2232980.0,4.93365324704072,1753782.492,17137.65766600771,65980.331,58136.618,57010.849,65749.31,61253.56800000001,0.10837547935308156,0.07057559385150203,0.05244652411457951
ARE,United Arab Emirates,1995,0.934079157637964,245.909665476524,11754.3404644334,70641.088,30.0787374618859,629.26986755144,27.6663491643102,42806864571.426,5.04564164342743,2348539.0,4.8672294640773,1841254.576,18227.018828056935,73130.981,65980.331,58136.618,69917.46666666666,64979.9734,-0.03404703404703402,0.11860594240205757,0.05175102329622305
ARE,United Arab Emirates,1996,0.626168619800222,261.711232485499,12607.8392616279,41059.399,16.5964758044012,344.506623819757,28.0373793999393,47993462223.6228,5.20359697919658,2473983.0,5.05041849634792,1936633.8924,19399.269204203425,70641.088,73130.981,65980.331,61610.48933333334,61789.6834,-0.4187603820598007,0.12116275518246922,0.053413632901135655
ARE,United Arab Emirates,1997,0.453880807961408,242.208887343358,11789.2924288083,41646.119,15.9465306841374,327.618597750065,28.388656805572,51209479652.5882,5.41374869098421,2611610.0,5.26033521164939,2041234.376,19608.39468855924,41059.399,70641.088,73130.981,51115.53533333333,58491.5836,0.014289541841564724,0.06700949004221757,0.05562972744760164
